Loyalty Number,Total Flights_mean,Total Flights_sum,Total Flights_max,Distance_mean,Distance_sum,Points Accumulated_mean,Points Accumulated_sum,Points Redeemed_sum,inactive_streak_max,inactive_streak_mean,churn_6m_max,flight_drop_max,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,segment,segment_v2
107212,1.625,39,4,2416.75,58002,2416.75,58002.0,2586,3,0.625,0,1,Female,Doctor,240146.0,Married,Star,6842.58,Low Value - Stable,Low Value - Stable
107296,0.875,21,5,1254.3333333333333,30104,1254.3333333333333,30104.0,625,8,1.7916666666666667,1,1,Male,Bachelor,74457.0,Married,Aurora,21892.94,Low Value - At Risk,High Value - At Risk
107385,0.9166666666666666,22,5,1136.9583333333333,27287,1136.9583333333333,27287.0,1331,11,3.0833333333333335,1,1,Female,Bachelor,87890.0,Divorced,Star,7155.47,Low Value - At Risk,Low Value - At Risk
107420,0.75,18,6,1005.5,24132,1005.5,24132.0,680,11,3.25,1,1,Male,High School or Below,64290.0,Married,Aurora,15771.39,Low Value - At Risk,High Value - At Risk
107461,0.75,18,4,894.8333333333334,21476,894.8333333333334,21476.0,551,5,1.3333333333333333,0,1,Male,College,,Married,Star,2519.92,Low Value - Stable,Low Value - Stable
107466,1.0,24,5,1518.375,36441,1518.375,36441.0,491,3,0.7916666666666666,0,1,Female,Bachelor,66901.0,Married,Nova,4285.58,Low Value - Stable,Low Value - Stable
107487,0.75,18,4,1402.625,33663,1402.625,33663.0,379,4,1.3333333333333333,0,1,Male,Master,105487.0,Divorced,Nova,7805.31,Low Value - Stable,Low Value - Stable
107519,5.545454545454546,61,16,8663.0,95293,12994.5,142939.5,501,2,0.45454545454545453,0,1,Female,Bachelor,71792.0,Married,Aurora,5470.06,High Value - Loyal,Low Value - Stable
107571,1.2916666666666667,31,5,1602.7916666666667,38467,1602.7916666666667,38467.0,1175,7,1.5833333333333333,1,1,Male,College,,Single,Aurora,7486.09,Low Value - At Risk,Low Value - At Risk
107649,1.875,45,5,3107.3333333333335,74576,3107.3333333333335,74576.0,1296,3,0.4583333333333333,0,1,Male,Bachelor,94733.0,Married,Aurora,5879.18,Low Value - Stable,Low Value - Stable
107719,1.25,30,5,1505.375,36129,1505.375,36129.0,1573,2,0.4583333333333333,0,1,Male,College,,Single,Star,2345.08,Low Value - Stable,Low Value - Stable
107730,1.5416666666666667,37,5,2696.4166666666665,64714,2696.4166666666665,64714.0,1132,11,2.75,1,0,Female,Bachelor,52961.0,Single,Aurora,26511.6,Low Value - At Risk,High Value - At Risk
107835,0.20833333333333334,5,3,315.2083333333333,7565,315.2083333333333,7565.0,424,22,10.541666666666666,1,0,Female,Doctor,50363.0,Single,Star,3495.89,Low Value - At Risk,Low Value - At Risk
107902,1.3333333333333333,32,6,2247.8333333333335,53948,2247.8333333333335,53948.0,528,5,1.3333333333333333,0,1,Female,Bachelor,103122.0,Single,Nova,4369.5,Low Value - Stable,Low Value - Stable
107993,1.3333333333333333,32,4,1876.375,45033,1876.375,45033.0,0,2,0.5416666666666666,0,1,Female,Bachelor,52414.0,Married,Aurora,23740.12,Low Value - Stable,High Value - Loyal
108264,2.8333333333333335,68,6,4306.916666666667,103366,4306.916666666667,103366.0,2676,1,0.08333333333333333,0,1,Female,Bachelor,60970.0,Married,Star,2515.41,High Value - Loyal,Low Value - Stable
108346,0.4166666666666667,10,3,713.1666666666666,17116,713.1666666666666,17116.0,0,12,3.8333333333333335,1,1,Female,Bachelor,53738.0,Single,Nova,4854.75,Low Value - At Risk,Low Value - At Risk
108367,0.5833333333333334,14,4,817.125,19611,817.125,19611.0,0,11,3.5,1,1,Female,Bachelor,54794.0,Married,Star,3528.04,Low Value - At Risk,Low Value - At Risk
108381,1.6666666666666667,40,6,2113.5416666666665,50725,2113.5416666666665,50725.0,1618,2,0.5,0,1,Female,Bachelor,47966.0,Married,Nova,3289.13,Low Value - Stable,Low Value - Stable
108430,1.9583333333333333,47,6,3651.1666666666665,87628,3651.1666666666665,87628.0,342,1,0.20833333333333334,0,1,Male,Bachelor,49927.0,Married,Aurora,30081.37,Low Value - Stable,High Value - Loyal
108440,1.4583333333333333,35,5,1778.625,42687,1778.625,42687.0,864,2,0.5,0,1,Male,Bachelor,100884.0,Married,Star,7842.87,Low Value - Stable,Low Value - Stable
108462,1.5416666666666667,37,6,2616.3333333333335,62792,2616.3333333333335,62792.0,1945,3,0.625,0,1,Female,Bachelor,64014.0,Married,Star,8186.1,Low Value - Stable,Low Value - Stable
108481,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Female,Bachelor,60934.0,Married,Aurora,11633.58,Low Value - At Risk,High Value - At Risk
108528,2.125,51,5,3251.0,78024,3251.0,78024.0,595,3,0.4583333333333333,0,1,Female,Bachelor,53081.0,Divorced,Star,7858.11,High Value - Loyal,Low Value - Stable
108625,1.9166666666666667,46,5,2888.0833333333335,69314,2888.0833333333335,69314.0,932,2,0.3333333333333333,0,1,Male,Bachelor,81729.0,Married,Nova,15470.6,Low Value - Stable,High Value - Loyal
108666,1.0833333333333333,26,5,1702.6666666666667,40864,1702.6666666666667,40864.0,2005,6,1.125,1,1,Female,Bachelor,64417.0,Single,Aurora,12036.62,Low Value - At Risk,High Value - At Risk
108857,0.4166666666666667,10,4,302.25,7254,302.25,7254.0,986,10,4.208333333333333,1,1,Female,Bachelor,88691.0,Married,Nova,5719.09,Low Value - At Risk,Low Value - At Risk
108896,0.375,9,3,490.1666666666667,11764,490.1666666666667,11764.0,0,12,4.25,1,1,Male,Bachelor,98771.0,Married,Nova,32196.6,Low Value - At Risk,High Value - At Risk
108907,1.5416666666666667,37,5,2347.5,56340,2347.5,56340.0,1570,3,0.5833333333333334,0,1,Male,College,,Single,Star,2337.36,Low Value - Stable,Low Value - Stable
109022,1.125,27,4,1483.25,35598,1483.25,35598.0,453,4,1.0416666666666667,0,1,Female,Bachelor,57960.0,Married,Nova,2991.42,Low Value - Stable,Low Value - Stable
109023,1.4583333333333333,35,5,2693.9583333333335,64655,2693.9583333333335,64655.0,1648,4,0.9166666666666666,0,1,Female,Master,81333.0,Single,Aurora,6005.85,Low Value - Stable,Low Value - Stable
109029,0.08333333333333333,2,2,164.33333333333334,3944,164.33333333333334,3944.0,0,22,10.583333333333334,1,1,Male,Bachelor,74819.0,Divorced,Star,5812.0,Low Value - At Risk,Low Value - At Risk
109203,1.7083333333333333,41,5,2591.9583333333335,62207,2591.9583333333335,62207.0,429,3,0.625,0,1,Male,Bachelor,69098.0,Married,Star,8092.88,Low Value - Stable,Low Value - Stable
109399,1.375,33,6,2452.125,58851,2452.125,58851.0,0,3,0.7083333333333334,0,1,Male,College,,Married,Nova,4376.08,Low Value - Stable,Low Value - Stable
109478,1.8333333333333333,44,6,3554.8333333333335,85316,3554.8333333333335,85316.0,574,5,0.8333333333333334,0,1,Male,Bachelor,84346.0,Married,Star,20998.26,Low Value - Stable,High Value - Loyal
109495,1.8333333333333333,44,6,3132.625,75183,3132.625,75183.0,454,2,0.4166666666666667,0,1,Female,Bachelor,82594.0,Married,Nova,11218.44,Low Value - Stable,High Value - Loyal
109517,1.4166666666666667,34,6,1875.0416666666667,45001,1875.0416666666667,45001.0,986,3,0.8333333333333334,0,1,Female,College,,Divorced,Nova,21295.51,Low Value - Stable,High Value - Loyal
109552,0.9166666666666666,22,5,1119.375,26865,1119.375,26865.0,0,7,1.4166666666666667,1,1,Male,Bachelor,81364.0,Divorced,Nova,14166.2,Low Value - At Risk,High Value - At Risk
109612,0.7083333333333334,17,5,1269.875,30477,1269.875,30477.0,667,11,3.4166666666666665,1,1,Female,College,,Divorced,Aurora,6827.18,Low Value - At Risk,Low Value - At Risk
109660,1.75,42,5,2914.7083333333335,69953,2914.7083333333335,69953.0,1284,3,0.5,0,1,Male,Bachelor,58026.0,Married,Nova,3543.23,Low Value - Stable,Low Value - Stable
109767,1.8333333333333333,44,6,2787.875,66909,2787.875,66909.0,1752,1,0.20833333333333334,0,1,Female,Bachelor,89062.0,Single,Star,3886.65,Low Value - Stable,Low Value - Stable
109840,1.125,27,4,1869.8333333333333,44876,1869.8333333333333,44876.0,529,3,0.9166666666666666,0,1,Male,Bachelor,80921.0,Married,Star,4916.37,Low Value - Stable,Low Value - Stable
109896,1.75,42,6,2599.9166666666665,62398,2599.9166666666665,62398.0,780,4,0.7083333333333334,0,1,Female,College,,Single,Star,3884.86,Low Value - Stable,Low Value - Stable
109903,1.5833333333333333,38,6,1959.125,47019,1959.125,47019.0,1115,3,0.7083333333333334,0,1,Female,Bachelor,57975.0,Married,Star,5107.16,Low Value - Stable,Low Value - Stable
109956,0.6666666666666666,16,5,1149.4166666666667,27586,1149.4166666666667,27586.0,0,11,3.6666666666666665,1,1,Female,Bachelor,89320.0,Married,Star,5137.85,Low Value - At Risk,Low Value - At Risk
110001,1.3333333333333333,32,4,1986.5,47676,1986.5,47676.0,1034,4,0.75,0,1,Male,Bachelor,81771.0,Married,Nova,8173.5,Low Value - Stable,Low Value - Stable
110030,0.5,12,5,500.625,12015,500.625,12015.0,0,19,7.958333333333333,1,1,Male,Bachelor,48851.0,Married,Nova,3387.78,Low Value - At Risk,Low Value - At Risk
110065,8.818181818181818,97,28,12811.272727272728,140924,19216.909090909092,211386.0,0,2,0.2727272727272727,0,0,Male,Bachelor,82365.0,Single,Aurora,13432.0,High Value - Loyal,High Value - Loyal
110073,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Male,Bachelor,84678.0,Married,Aurora,8364.56,Low Value - At Risk,Low Value - At Risk
110099,1.5,36,5,2470.6666666666665,59296,2470.6666666666665,59296.0,1486,3,0.75,0,1,Female,College,,Single,Star,4731.84,Low Value - Stable,Low Value - Stable
110142,6.636363636363637,73,20,9717.90909090909,106897,14576.863636363636,160345.5,334,2,0.5454545454545454,0,1,Male,College,,Single,Star,4866.65,High Value - Loyal,Low Value - Stable
110170,0.2916666666666667,7,4,466.5833333333333,11198,466.5833333333333,11198.0,523,18,7.208333333333333,1,1,Male,Bachelor,53189.0,Divorced,Nova,5532.46,Low Value - At Risk,Low Value - At Risk
110211,1.0833333333333333,26,5,1593.6666666666667,38248,1593.6666666666667,38248.0,0,12,3.6666666666666665,1,1,Female,Bachelor,64417.0,Single,Nova,12036.62,Low Value - At Risk,High Value - At Risk
110262,4.090909090909091,45,16,6959.181818181818,76551,10438.772727272728,114826.5,808,3,0.6363636363636364,0,1,Male,Bachelor,52267.0,Married,Aurora,9427.68,High Value - Loyal,High Value - Loyal
110296,1.4166666666666667,34,5,2231.0833333333335,53546,2231.0833333333335,53546.0,488,3,0.5833333333333334,0,1,Male,College,,Married,Star,2396.22,Low Value - Stable,Low Value - Stable
110394,1.9166666666666667,46,5,2750.0833333333335,66002,2750.0833333333335,66002.0,1113,2,0.3333333333333333,0,1,Male,Bachelor,81901.0,Single,Star,2565.12,Low Value - Stable,Low Value - Stable
110422,0.5833333333333334,14,4,521.375,12513,521.375,12513.0,0,14,4.666666666666667,1,1,Male,College,,Single,Star,2414.77,Low Value - At Risk,Low Value - At Risk
110476,1.9583333333333333,47,5,2779.7916666666665,66715,2779.7916666666665,66715.0,1851,2,0.3333333333333333,0,1,Male,Bachelor,86244.0,Married,Star,6098.46,Low Value - Stable,Low Value - Stable
110603,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Male,Bachelor,53061.0,Married,Star,5246.28,Low Value - At Risk,Low Value - At Risk
110678,1.5416666666666667,37,5,2342.375,56217,2342.375,56217.0,748,3,0.625,0,1,Female,Bachelor,50879.0,Single,Star,3933.81,Low Value - Stable,Low Value - Stable
110691,1.25,30,5,2054.5416666666665,49309,2054.5416666666665,49309.0,503,3,0.7083333333333334,0,1,Male,College,,Single,Star,4722.24,Low Value - Stable,Low Value - Stable
110752,1.7083333333333333,41,5,2584.2916666666665,62023,2584.2916666666665,62023.0,409,3,0.4166666666666667,0,1,Male,Bachelor,72625.0,Divorced,Star,5154.05,Low Value - Stable,Low Value - Stable
111022,1.1666666666666667,28,6,1834.7916666666667,44035,1834.7916666666667,44035.0,1095,3,0.7916666666666666,0,1,Female,College,,Divorced,Nova,14635.45,Low Value - Stable,High Value - Loyal
111034,2.0416666666666665,49,5,3361.5416666666665,80677,3361.5416666666665,80677.0,1503,2,0.4583333333333333,0,1,Female,Master,118863.0,Divorced,Nova,11790.5,High Value - Loyal,High Value - Loyal
111171,1.875,45,6,2402.5,57660,2402.5,57660.0,837,3,0.4583333333333333,0,1,Female,College,,Single,Star,4628.28,Low Value - Stable,Low Value - Stable
111176,1.5416666666666667,37,5,2476.25,59430,2476.25,59430.0,1718,4,0.625,0,1,Female,College,,Single,Nova,4568.82,Low Value - Stable,Low Value - Stable
111255,2.0,48,5,2744.0,65856,2744.0,65856.0,0,3,0.4583333333333333,0,1,Male,High School or Below,70272.0,Married,Star,4122.96,Low Value - Stable,Low Value - Stable
111286,1.3333333333333333,32,5,2045.9583333333333,49103,2045.9583333333333,49103.0,332,3,0.5416666666666666,0,1,Female,Bachelor,55923.0,Married,Nova,10382.38,Low Value - Stable,High Value - Loyal
111329,1.5,36,5,1846.4166666666667,44314,1846.4166666666667,44314.0,2311,4,0.75,0,1,Female,Bachelor,50748.0,Married,Nova,3585.94,Low Value - Stable,Low Value - Stable
111387,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Female,Bachelor,101960.0,Married,Star,5793.16,Low Value - At Risk,Low Value - At Risk
111485,2.125,51,5,3047.875,73149,3047.875,73149.0,2388,2,0.25,0,1,Female,Bachelor,90349.0,Divorced,Star,2989.96,High Value - Loyal,Low Value - Stable
111507,1.2083333333333333,29,4,1686.0416666666667,40465,1686.0416666666667,40465.0,1689,3,0.75,0,1,Female,Bachelor,58405.0,Married,Star,17556.99,Low Value - Stable,High Value - Loyal
111573,1.75,42,6,3059.625,73431,3059.625,73431.0,605,5,0.9166666666666666,0,1,Male,Bachelor,85487.0,Married,Aurora,14349.86,Low Value - Stable,High Value - Loyal
111584,1.0416666666666667,25,5,1355.5416666666667,32533,1355.5416666666667,32533.0,1262,5,1.0416666666666667,0,1,Female,Doctor,68273.0,Divorced,Nova,4163.79,Low Value - Stable,Low Value - Stable
111646,1.0,24,6,1915.4583333333333,45971,1915.4583333333333,45971.0,1100,13,3.9166666666666665,1,1,Female,Bachelor,67445.0,Single,Aurora,5015.01,Low Value - At Risk,Low Value - At Risk
111788,2.7083333333333335,65,6,3995.9166666666665,95902,3995.9166666666665,95902.0,1356,4,0.4583333333333333,0,1,Female,Bachelor,53537.0,Married,Nova,4935.19,High Value - Loyal,Low Value - Stable
111899,0.6666666666666666,16,5,1032.4583333333333,24779,1032.4583333333333,24779.0,998,13,4.125,1,1,Female,College,,Single,Nova,13021.09,Low Value - At Risk,High Value - At Risk
111912,1.9583333333333333,47,7,3236.5,77676,3236.5,77676.0,628,2,0.4583333333333333,0,1,Male,Bachelor,77443.0,Divorced,Aurora,5592.46,Low Value - Stable,Low Value - Stable
112026,2.3333333333333335,56,6,4131.25,99150,4131.25,99150.0,989,3,0.375,0,1,Male,Doctor,185468.0,Divorced,Aurora,9670.18,High Value - Loyal,High Value - Loyal
112142,0.8125,39,6,1174.1041666666667,56357,1174.1041666666667,56357.0,979,17,3.8125,1,1,Male,Bachelor,93073.0,Single,Aurora,16272.74,Low Value - At Risk,High Value - At Risk
112226,1.5833333333333333,38,7,2926.875,70245,2926.875,70245.0,1351,3,0.6666666666666666,0,1,Male,Bachelor,74413.0,Married,Nova,4686.47,Low Value - Stable,Low Value - Stable
112393,2.0,48,7,3372.3333333333335,80936,3372.3333333333335,80936.0,2163,2,0.5,0,1,Female,College,,Single,Star,6763.18,Low Value - Stable,Low Value - Stable
112522,4.545454545454546,50,20,6280.545454545455,69086,9420.818181818182,103629.0,0,1,0.18181818181818182,0,1,Male,Bachelor,49846.0,Married,Aurora,5636.74,High Value - Loyal,Low Value - Stable
112632,1.9583333333333333,47,6,3184.4166666666665,76426,3184.4166666666665,76426.0,676,3,0.4583333333333333,0,1,Male,College,,Married,Nova,9006.6,Low Value - Stable,High Value - Loyal
112661,0.4166666666666667,10,4,396.9166666666667,9526,396.9166666666667,9526.0,597,19,7.958333333333333,1,1,Male,Bachelor,86740.0,Married,Star,4523.75,Low Value - At Risk,Low Value - At Risk
112678,1.2083333333333333,29,5,2106.25,50550,2106.25,50550.0,1621,4,0.9583333333333334,0,1,Male,College,,Married,Star,35537.85,Low Value - Stable,High Value - Loyal
112709,1.5,36,5,2433.9166666666665,58414,2433.9166666666665,58414.0,0,4,0.75,0,1,Female,Doctor,68387.0,Married,Nova,4834.4,Low Value - Stable,Low Value - Stable
112732,1.5416666666666667,37,5,2722.125,65331,2722.125,65331.0,1154,2,0.4166666666666667,0,1,Female,Bachelor,67412.0,Married,Nova,8360.15,Low Value - Stable,Low Value - Stable
112733,1.9166666666666667,46,6,2306.8333333333335,55364,2306.8333333333335,55364.0,0,4,0.625,0,1,Female,Bachelor,78298.0,Married,Nova,3353.38,Low Value - Stable,Low Value - Stable
112797,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Female,Bachelor,90649.0,Married,Star,13345.14,Low Value - At Risk,High Value - At Risk
112842,1.3333333333333333,32,6,2538.7916666666665,60931,2538.7916666666665,60931.0,1223,3,0.7916666666666666,0,1,Male,College,,Married,Nova,6217.26,Low Value - Stable,Low Value - Stable
112856,1.75,42,6,2855.6666666666665,68536,2855.6666666666665,68536.0,2105,3,0.5416666666666666,0,1,Male,Bachelor,46795.0,Married,Nova,26199.53,Low Value - Stable,High Value - Loyal
112863,1.6666666666666667,40,5,2339.4166666666665,56146,2339.4166666666665,56146.0,1646,2,0.375,0,1,Female,Bachelor,78218.0,Married,Aurora,16107.19,Low Value - Stable,High Value - Loyal
112894,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Male,College,,Married,Aurora,10221.81,Low Value - At Risk,High Value - At Risk
113040,1.2083333333333333,29,5,2305.0833333333335,55322,2305.0833333333335,55322.0,0,4,0.9583333333333334,0,1,Female,Bachelor,65935.0,Divorced,Nova,8427.17,Low Value - Stable,Low Value - Stable
113184,0.5416666666666666,13,4,747.5833333333334,17942,747.5833333333334,17942.0,0,20,8.75,1,0,Male,Bachelor,104262.0,Single,Star,2859.8,Low Value - At Risk,Low Value - At Risk
113220,1.5,36,6,2223.4166666666665,53362,2223.4166666666665,53362.0,1732,4,0.6666666666666666,0,1,Male,Bachelor,86215.0,Married,Star,7986.19,Low Value - Stable,Low Value - Stable
113293,0.375,9,4,462.2916666666667,11095,462.2916666666667,11095.0,0,12,4.041666666666667,1,1,Female,Bachelor,68245.0,Divorced,Star,18370.57,Low Value - At Risk,High Value - At Risk
113316,0.625,15,5,1094.25,26262,1094.25,26262.0,562,14,4.833333333333333,1,1,Male,Bachelor,60156.0,Single,Aurora,5282.54,Low Value - At Risk,Low Value - At Risk
113363,0.9166666666666666,22,4,1821.1666666666667,43708,1821.1666666666667,43708.0,0,12,3.4166666666666665,1,1,Female,Bachelor,57311.0,Married,Nova,2760.95,Low Value - At Risk,Low Value - At Risk
113442,0.20833333333333334,5,3,398.7916666666667,9571,398.7916666666667,9571.0,0,21,9.666666666666666,1,1,Male,Bachelor,84453.0,Divorced,Star,2962.98,Low Value - At Risk,Low Value - At Risk
113476,2.0,48,5,3177.1666666666665,76252,3177.1666666666665,76252.0,574,1,0.20833333333333334,0,1,Female,Bachelor,66334.0,Married,Aurora,9420.97,Low Value - Stable,High Value - Loyal
113529,0.25,6,3,558.5416666666666,13405,558.5416666666666,13405.0,0,20,8.791666666666666,1,1,Male,Bachelor,76548.0,Married,Nova,5953.21,Low Value - At Risk,Low Value - At Risk
113558,1.3333333333333333,32,4,1684.4166666666667,40426,1684.4166666666667,40426.0,1662,3,0.625,0,1,Female,Bachelor,66116.0,Married,Aurora,6444.08,Low Value - Stable,Low Value - Stable
113578,0.125,3,2,74.95833333333333,1799,74.95833333333333,1799.0,0,20,8.833333333333334,1,1,Male,Bachelor,59034.0,Married,Star,2542.85,Low Value - At Risk,Low Value - At Risk
113656,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Male,Bachelor,52213.0,Married,Aurora,11618.56,Low Value - At Risk,High Value - At Risk
113679,2.1666666666666665,52,5,2787.5416666666665,66901,2787.5416666666665,66901.0,341,2,0.375,0,1,Male,College,,Single,Aurora,10634.84,High Value - Loyal,High Value - Loyal
113694,2.2083333333333335,53,6,3676.4583333333335,88235,3676.4583333333335,88235.0,2774,3,0.4583333333333333,0,1,Female,College,,Divorced,Nova,4890.11,High Value - Loyal,Low Value - Stable
113755,0.75,18,4,796.375,19113,796.375,19113.0,460,5,1.375,0,1,Female,Bachelor,63616.0,Married,Star,3633.05,Low Value - Stable,Low Value - Stable
113779,1.5416666666666667,37,6,1884.125,45219,1884.125,45219.0,521,7,1.25,1,1,Male,Doctor,233002.0,Married,Aurora,25640.24,Low Value - At Risk,High Value - At Risk
113804,1.0416666666666667,25,4,1359.875,32637,1359.875,32637.0,1341,6,1.2916666666666667,1,1,Female,College,,Married,Star,3173.03,Low Value - At Risk,Low Value - At Risk
